graph_alias,src,dst,bond_idx,a1,a2,distance,bo_mayer_abs,bo_wiberg,bo_mull
C23,20,56,58,20,56,1.094468266277739,0.8472241164067207,0.9419283177422437,1.12245536666126
C23,20,57,59,20,57,1.095247101991144,1.076492994518834,0.9950348487707485,1.12042823821285
C23,20,58,60,20,58,1.092709416020563,0.8261538509744677,0.9337111809472955,0.7265231978355449
C23,21,59,61,21,59,1.090097394326305,1.103172253298739,1.019818734066329,0.9058750031150771
C23,21,60,62,21,60,1.094663374377256,0.9862003211664394,0.7686855888082176,0.9265317284920535
C23,21,61,63,21,61,1.097255666740436,1.062898586234953,0.9135788671041062,0.8711572311767722
C23,22,62,64,22,62,1.094820367769983,1.0047434624623,0.9056005829204028,0.7938313489027596
C23,22,63,65,22,63,1.095762661048459,0.8555055535865511,1.069765255571351,1.014469933748481
C23,22,64,66,22,64,1.096928784599529,0.896813501868721,1.012947199290968,0.9415123022075735
C25,0,1,0,0,1,1.526975302378529,1.021958798703483,1.313317230988118,0.978780402974376
C25,0,5,1,0,5,1.539473157055361,0.9800735031921664,1.292977248441618,1.070820331536225
C25,0,25,2,0,25,1.096391009449184,0.9453463368614121,0.9862084931536292,0.7949995510224936
C25,0,26,3,0,26,1.097495710588884,1.311708649709604,0.9566708699477756,0.9428611387186318
C25,1,2,4,1,2,1.55558990808439,1.134168587130068,0.8517037284272151,0.9804097035739063
C25,1,27,5,1,27,1.095292941130819,0.8824989295289158,0.9143819209979969,0.8347019347208127
C25,1,28,6,1,28,1.09824459835594,1.102845813538069,0.9736354064824887,0.6036191900268205
C25,2,3,7,2,3,1.567538294706066,1.058646544157993,0.8773822760473937,0.8867476174136181
C25,2,23,8,2,23,1.541544689875386,1.164386248562628,0.8625122263445677,0.7652852458312653
C25,2,24,9,2,24,1.550193422343483,1.149235541211381,1.253496037731652,1.036167369887461
C25,3,4,10,3,4,1.568422663476271,1.081128361221099,0.8712816285117004,0.9324293733498225
C25,3,16,11,3,16,1.547625242579094,1.042240828160223,1.033054281967843,0.8300816545337744
C25,3,29,12,3,29,1.104945079827047,1.041942150150185,1.10408058756911,0.8419008113557672
C25,4,5,13,4,5,1.562102715885866,0.8077606978675244,0.7146703068626223,0.7605598763896152
C25,4,6,14,4,6,1.539889728340962,0.9353734882612972,0.8124389785394428,0.7295095526442776
C25,4,7,15,4,7,1.570114176018419,1.105851252284763,0.8696597108135831,0.8828019788724739
C25,5,30,16,5,30,1.097503586064756,0.8717910361709111,0.7692548974953886,0.6875421004974348
C25,5,31,17,5,31,1.097849759656575,1.047819687454794,0.9996318899502838,0.5112716377608301
C25,6,32,18,6,32,1.09552929235507,0.9961514395128576,1.06728735630435,0.8992666133407147
C25,6,33,19,6,33,1.090240352163228,1.144047313264492,0.9687231417377342,0.9138434405089991
C25,6,34,20,6,34,1.091813396828414,0.7328222085843655,0.9357444213684433,0.8614727528943318
C25,7,8,21,7,8,1.532870985885309,0.8133362189699489,1.082581475199634,0.7708914536592965
C25,7,13,22,7,13,1.576867367765596,0.8763651961998169,0.996931179000944,0.7380751066427507
C25,7,35,23,7,35,1.103901874136012,0.9928328923943259,0.9715311167887171,0.9306057813495265
C25,8,9,24,8,9,1.53126594610244,0.636869746273871,1.152178142003145,0.6985494025689053
C25,8,36,25,8,36,1.094352202981746,0.9916692089941317,0.9068961734763691,0.884201120360997
C25,8,37,26,8,37,1.094676855845596,1.050741409043628,1.191375488670176,0.7787738716188911
C25,9,10,27,9,10,1.542884756049524,1.01039407446153,1.202000978673967,0.9747455245276151
C25,9,38,28,9,38,1.099060380897701,0.8344529630899346,0.9442429282158884,0.5801615638889164
C25,9,39,29,9,39,1.097398345515885,0.9380991085624063,1.072829617417619,0.6199943507520056
C25,10,11,30,10,11,1.53592055367099,1.262522439733139,1.186482232256307,0.4838765143112014
C25,10,12,31,10,12,1.573423126882594,0.9358739935296762,0.9485417169638103,0.8563337347569779
C25,10,40,32,10,40,1.097130174047729,0.962520429095746,0.9704000038368685,1.016589061194736
C25,11,41,33,11,41,1.094197809117255,0.7979236119481568,0.9237870537929114,1.089082399930892
C25,11,42,34,11,42,1.095977065740429,1.026327086949201,1.092200352687282,0.8650873239477179
C25,11,43,35,11,43,1.096302659023046,0.990687686632242,1.152214770976381,0.8155616893023645
C25,12,13,36,12,13,1.587205915468752,0.6216171703805558,1.086926203248873,1.344012945878993
C25,12,17,37,12,17,1.55946512085779,1.138546909133764,0.9554023361326522,0.6592088674125012
C25,12,44,38,12,44,1.100027227406668,0.7947587865119583,0.9414683615653316,0.6937492220710825
C25,13,14,39,13,14,1.558034236401113,0.8588537041479659,1.140316942615364,0.8488097849071332
C25,13,15,40,13,15,1.560905449951726,1.079447930934852,0.9566739586457512,1.213063260006312
C25,14,45,41,14,45,1.092711498993673,0.9995133811503074,0.6439343326110696,0.9771128112216975
C25,14,46,42,14,46,1.090173024455751,0.9228181862513417,0.8153990278666662,0.231958980978495
C25,14,47,43,14,47,1.095752947833133,0.9230140154978956,1.158343919853435,0.9020492641364192
C25,15,16,44,15,16,1.523296806171076,1.10113791186137,1.153137534211613,0.8666669701463565
C25,15,48,45,15,48,1.09675780499525,1.012050732569717,0.9020948712517808,0.798191710932807
C25,15,49,46,15,49,1.093989002099198,0.9223002140312427,0.9864890383784765,0.8508855661527249
C25,16,50,47,16,50,1.093714734742565,0.8350279441185625,0.8245293239346756,0.8073862692140867
C25,16,51,48,16,51,1.099447785811132,1.019690072892161,1.180560767301663,0.759739807490331
C25,17,18,49,17,18,1.537212314212972,1.273345820713752,0.9791418098044242,0.6139915637080589
C25,17,52,50,17,52,1.096198850932165,1.035339180518283,1.071374024389171,0.5070287518283576
C25,17,53,51,17,53,1.091512657234903,0.7509004196782703,0.9473053656492487,0.6953182891709143
C25,18,19,52,18,19,1.545047968164419,1.077027156625172,1.04560706274985,0.8661356840853086
C25,18,54,53,18,54,1.096886098621457,1.022896235445001,0.7434077475728388,0.606479865050434
C25,18,55,54,18,55,1.095424268426166,0.830877335075118,0.8472129768424844,0.7412178385395057
C25,19,20,55,19,20,1.532031441768086,0.8592763682863681,1.364465152175201,0.9113176848764695
C25,19,21,56,19,21,1.543663459977271,1.106653444910624,0.9648518527396179,0.7599827655803016
C25,19,56,57,19,56,1.098243892649078,1.005092933933102,0.8385151418239991,0.8794611737105498
C25,20,57,58,20,57,1.093955311797516,0.6428059717371488,1.095820964736363,1.036183997025955
C25,20,58,59,20,58,1.094216239544543,0.8092500887768981,1.058652261704135,0.7556561291447139
C25,20,59,60,20,59,1.095202006583717,1.034732611786997,0.7544645723717384,0.8301193539846828
C25,21,22,61,21,22,1.52238528877745,0.8250509949876609,1.224975125613857,0.7552104050916925
C25,21,60,62,21,60,1.097421456805907,0.8847551456422141,0.8941780342395843,0.7302625667173506
C25,21,61,63,21,61,1.098438440654277,0.9857127589869079,0.7921159866184051,0.9426596630194348
C25,22,62,64,22,62,1.094110198675618,0.8676699816932294,0.8241510987534629,0.7565573132745492
C25,22,63,65,22,63,1.095507109996554,0.93479146106443,0.9385980027851584,0.9476283872489939
C25,22,64,66,22,64,1.095201927458585,0.8398963311633884,1.107490784007976,0.8589309988551923
C25,23,65,67,23,65,1.096648372686068,0.915021219064327,0.9891652006399649,0.7086200060542729
C25,23,66,68,23,66,1.091959956448038,0.9682424869460045,0.952403084245154,0.7686149857733107
C25,23,67,69,23,67,1.094010852868014,1.098167861892014,0.956474099949198,1.041893920738834
C25,24,68,70,24,68,1.095164335402226,0.9920137335499257,1.070496649652165,0.7647538497285189
C25,24,69,71,24,69,1.096044977015542,0.9687008523069405,1.059031424150026,0.7024661547889081
C25,24,70,72,24,70,1.095465350260336,1.051988526100375,0.904981179530005,0.7253373241508319
C26,0,1,0,0,1,1.522216243281158,1.01070598312335,0.8968360196358489,1.005667359096737
C26,0,5,1,0,5,1.528776667071093,1.030213297212338,0.9386123965854385,0.4289850731811487
C26,0,26,2,0,26,1.094275116515952,1.033590282226938,1.047632942089462,0.7321602393798987
C26,0,27,3,0,27,1.096500099977652,1.008883543082032,1.176029732386956,0.6757457289639256
C26,1,2,4,1,2,1.549736870345737,1.062884193685371,0.7584843746365488,1.171312111708622
C26,1,28,5,1,28,1.097680121037546,0.8883825819340408,0.9113778833872704,1.063176063035947
C26,1,29,6,1,29,1.098728245420586,1.05775720745207,0.9599815828603252,0.603791267190596
C26,2,3,7,2,3,1.570019086657548,1.046857052029804,1.001063083807196,1.225779340209731
C26,2,24,8,2,24,1.539294899551415,0.9785787874734979,1.004106499521233,0.7233198935081184
C26,2,25,9,2,25,1.551084589235868,1.036187782347695,1.11161417525323,1.236294987812515
C26,3,4,10,3,4,1.572635618011051,0.9618568080267362,1.136033912161949,0.96650984312314
C26,3,15,11,3,15,1.541321151058727,1.025140216177,1.090168845550549,1.262113539889016
C26,3,30,12,3,30,1.103435764261337,1.038063181648819,1.089438652520885,0.5955887652901335
C26,4,5,13,4,5,1.558304112697839,1.078277566087872,1.170841081903373,0.778543005010168
C26,4,6,14,4,6,1.549843483881518,1.235474317387363,1.247064364170702,0.9129955954246664
C26,4,7,15,4,7,1.58978664546819,0.9499223791437872,1.283387421468846,1.178883918974947
C26,5,31,16,5,31,1.0974803315495,0.987974790001079,1.034443850249719,1.246881096939514
C26,5,32,17,5,32,1.09852135406327,1.067454446042914,1.075256924763317,0.6764588246285704
C26,6,33,18,6,33,1.092563179712734,0.9406587017620593,1.016992931055341,0.6469600985358894
C26,6,34,19,6,34,1.09282514083544,0.9003170981114339,1.206269456940717,0.6308771022057725
C26,6,35,20,6,35,1.091549711664109,1.117472294194012,0.8876147396406107,0.5683002533542655
C26,7,8,21,7,8,1.546482394602991,0.7589885258291909,1.169505706229372,0.8355275358772596
C26,7,13,22,7,13,1.568802126410147,1.268079866344746,0.9372422296984126,0.5233755102490929
C26,7,36,23,7,36,1.102838756468506,0.979689885145442,0.8753496116100854,1.0978306879146
C26,8,9,24,8,9,1.523789152556875,0.9776773270210923,1.152324070746694,1.061679398424121
C26,8,37,25,8,37,1.098127829522137,0.9248600187546991,0.9314046490616867,0.718099001773262
C26,8,38,26,8,38,1.093199007826571,0.8788446900341693,0.9010250419167294,1.102552348909941
C26,9,10,27,9,10,1.526376041673545,0.9991540740165575,1.239790081067165,0.8734723596555634
C26,9,39,28,9,39,1.098306903546545,0.8956338013063279,1.082651603955565,1.503353982977038
C26,9,40,29,9,40,1.095187542393539,0.8867522001595551,0.9974446002407548,0.822501355382537
C26,10,11,30,10,11,1.538281836019005,0.8911481574034275,0.826325582014245,1.150711244467411
C26,10,12,31,10,12,1.564501313905169,1.160769201299381,0.8039970263719842,0.7258495697675201
C26,10,41,32,10,41,1.097648730524479,0.8767950073039525,0.970450842453695,0.941339390906078
C26,11,42,33,11,42,1.094912536855799,0.7676760608315276,0.9770834109446943,1.217590296020393
C26,11,43,34,11,43,1.094138930716296,1.127250065015414,1.041516562528717,0.8042990475117197
C26,11,44,35,11,44,1.093353812866174,0.9231592625187788,0.9438977141615407,0.9167234064179852
C26,12,13,36,12,13,1.596866299838531,1.01363127674616,1.351977615193788,0.776564369789933
C26,12,17,37,12,17,1.555623534654834,0.804923149080792,0.9082255998485615,0.6704725773172499
C26,12,45,38,12,45,1.097332539600462,1.094194421164641,0.977751246964409,0.9163418225380575
C26,13,14,39,13,14,1.560014804154435,1.038587092414648,0.8095514278280092,0.8548507389652455
C26,13,16,40,13,16,1.548104089557288,1.04596301912614,0.7822318626419029,0.6050670086678576
C26,14,15,41,14,15,1.531133704687151,1.131118205816516,0.9087095461365339,1.040069385843777
C26,14,46,42,14,46,1.098402789270402,0.9960334078356246,1.152136100296594,1.060655986080092
C26,14,47,43,14,47,1.096799132852502,0.9509724904210664,1.082172332402137,0.9384572911798029
C26,15,48,44,15,48,1.09369159555745,0.8666583635648841,0.7531825030016485,0.663167581680081
C26,15,49,45,15,49,1.095065031423248,0.9407133746743448,0.9433169355821498,0.974293680667618
C26,16,50,46,16,50,1.090527195804396,0.9638423471992169,0.8920103892427458,0.7482073539654314
C26,16,51,47,16,51,1.09085742146671,1.077723027751297,1.007858098518465,0.803771459070939
C26,16,52,48,16,52,1.094980434737078,0.8590340171763673,0.8987251033332649,1.017988061029389
C26,17,18,49,17,18,1.5410611539329,0.9267494059222211,0.7219452996084544,1.044001277018264
C26,17,53,50,17,53,1.098008885161682,0.8434148990906971,1.137154132377482,0.7252466618747088
C26,17,54,51,17,54,1.094673178190185,0.8292105680294277,0.9170629245104429,1.0328731795941
C26,18,19,52,18,19,1.545578732870636,0.8264806894662657,1.075663898144351,0.9841661739377624
C26,18,55,53,18,55,1.094427292721631,1.040238151156646,1.019237234031414,0.813787298826917
C26,18,56,54,18,56,1.096508095642709,0.9736239468437728,0.8284326016681011,0.6533006400567017
C26,19,20,55,19,20,1.545633627936776,0.812636232508086,0.64445383722249,1.229572480278483
C26,19,23,56,19,23,1.530573805081284,1.041652556970835,1.112302229467739,0.9834718740289479
C26,19,57,57,19,57,1.097933866779324,1.163984678443641,1.069412141570037,0.7415547174003554
C26,20,21,58,20,21,1.531685568157185,0.9055488162842881,1.233155909692372,0.9630914239120851
C26,20,58,59,20,58,1.098155264250006,0.8615447105006303,1.088279150441197,0.8567369360120745
C26,20,59,60,20,59,1.098288042141951,0.7820028532699167,0.6639857251889136,1.071999827181747
C26,21,22,61,21,22,1.521387008569483,0.8183373332097711,1.072094602822578,0.8493522028614342
C26,21,60,62,21,60,1.094350763194324,1.125714740195069,1.197663062091236,0.4061235963300457
C26,21,61,63,21,61,1.096307914453782,0.9158816760750741,0.8674235879564608,0.7071200213456792
C26,22,62,64,22,62,1.095020788652891,1.064868699955143,0.9497813272033422,0.9253336503472465
C26,22,63,65,22,63,1.094547825693788,0.8873036937495494,1.141562438061113,0.657282723368767
C26,22,64,66,22,64,1.094971731275744,1.031047649323829,0.8616924158408086,0.6317896105497165
C26,23,65,67,23,65,1.094223637743674,0.9542530276034538,0.84657539726557,0.5732142956913586
C26,23,66,68,23,66,1.092611333522127,0.9053575767674734,0.903168113768237,1.069901154408234
C26,23,67,69,23,67,1.09541581302079,0.9001027690062545,1.185599483811106,1.065275843248856
C26,24,68,70,24,68,1.096756745431274,0.9602043034673913,0.9241569679021283,0.6271856530840227
C26,24,69,71,24,69,1.094803980817114,0.8893616712844199,1.209547571798637,0.8804195400973047
C26,24,70,72,24,70,1.089239475884436,0.9748722943076991,1.133626965974953,0.795549043194567
C26,25,71,73,25,71,1.094609862101105,0.9862388320030293,0.6689807134682695,0.6597075433868772
C26,25,72,74,25,72,1.0970973832459,1.051204925260114,1.056329352576219,0.7023138153509995
